Date,AAPL,AIQ,AMD,AMZN,ARKQ,AVGO,BOTZ,GOOGL,IRBO,META,MSFT,NVDA,ROBO,TSLA,TSM,MKT
2023-04-18,0.00747677795605739,0.00041396614490896155,-0.0010019924748219111,-0.004291801457498856,-0.0073646264822779806,0.007875031905790308,0.004792469527453047,-0.01396903488682888,-0.0006563302187685416,-0.004441877334775413,-0.0014898662760485237,0.024329332449160468,0.0005562215780647861,-0.01470335251106647,0.0017034517458078824,0.0008548548034656989
2023-04-19,0.006944057750145838,-0.008730121081528264,0.0017805887302113632,0.01936168847711439,-0.0019025511633845582,0.0034416976461857374,0.0007963766697840491,-0.0030666976316222616,-0.012221449103418713,-0.010101760542323035,0.00027722713072630967,0.009496762014036264,-0.0029700965894474685,-0.020389861131667963,-0.010378344810148654,-8.426554794027652e-05
2023-04-20,-0.005863568835154709,-0.014297933428764509,0.0018883445329578308,-0.0047091095790214865,-0.01707252860661912,-0.002335265142845877,-0.004788491802902861,0.010598177078009918,-0.008007977966580704,-0.01226775605952124,-0.00814543772340226,-0.030055779951926542,-0.004285099842018081,-0.10254036525166654,0.023341266160220364,-0.005970335188310472
2023-04-21,-0.009829041692079876,0.004648165054478515,-0.018819870981664266,0.029892642547030057,0.0064363930719602,-0.00018964076748684278,0.00796820436574519,0.0011390676038107728,-0.006722685139873619,-0.0008452071619213797,-0.0012240473599254287,0.0005533251875649015,0.0031689639698648797,0.012741333042302294,-0.04489473803110311,0.0009027812573005889
2023-04-24,0.0018766848183364715,-0.007829797758182266,-0.009772811989488872,-0.007036666520682466,-0.00450111337511272,0.0025879640834496342,-0.0035778598236126946,0.00529848783663045,-0.006428744842000622,-0.00046994856569249066,-0.014060858076835103,-0.0028434539511854595,-0.0005584282572508315,-0.015444550452118122,-0.008587853772056064,0.000851216778272601
2023-04-25,-0.009480446560133693,-0.02604262290386261,-0.044005426144003934,-0.03487276836944808,-0.02655788198675957,-0.01992810576088022,-0.01970700707251538,-0.020208540750406456,-0.03277853181287638,-0.024933446722103625,-0.022794222793563357,-0.030068117791810955,-0.023743409334902044,-0.011633104865311772,-0.028157308426906447,-0.01593718381857734
2023-04-26,-6.0946823066565514e-05,0.007819237585981575,0.02521636284991935,0.023224398457013073,-0.012207521436038427,-0.009416826791307287,-0.00366222363391433,-0.0013489052749040553,0.0017522605748920839,0.008873968334868643,0.06993162483316073,0.026882800097816073,-0.004204069112398123,-0.04402465397224642,-0.00048627644293475214,-0.003848583503344827
2023-04-27,0.027999710163364,0.023520469613012907,0.017303465034101073,0.04507277127081366,0.01573097456880035,0.0035962708522960796,0.018978886164297215,0.0367291775256513,0.017699573564936344,0.1303745613206564,0.031525514893062656,0.009966556649638747,0.017464339862931055,0.04103271926745489,0.01711707960335218,0.019377193402696946
2023-04-28,0.007512504207123349,0.007159373001800695,0.02183221433679261,-0.040605781087401205,0.012452365728400139,0.012997214090008313,-0.0036064574850329656,-0.0023264439916612645,0.005830875431313665,0.0073506037248929346,0.00794019107077748,0.019027460577948574,0.0046935646358039484,0.025394246651119445,0.007501363603136468,0.008219331313243927
2023-05-01,-0.0005303602680371,-0.002521007777102735,0.003574221224400098,-0.03277395882406431,0.0031431327611306514,0.018110979376741554,0.008394949287935827,-0.0013050906467606538,0.0013671400560339997,0.011830441899993716,-0.005548421820882332,0.040987567066716135,0.0018712462068304347,-0.015208459761727688,-0.003803098956892015,-0.0003861810485101813
2023-05-02,-0.006210701714788769,-0.009298426518471015,0.0024499033771085976,0.01536391753200217,-0.01471663443320459,-0.04097222908792375,-0.013627432851663013,-0.017692954914735104,-0.014448218273594993,-0.016334563933016355,-0.0004909759464908348,-0.024510948767872964,-0.00901416076801187,-0.009436987371174155,-0.01222013294187807,-0.0116539066805732
2023-05-03,-0.006488463177126036,-0.003402835033042617,-0.09673484709901103,0.00019301691085349404,-0.0055060155997916915,0.001403421161617402,0.0032231930639761153,0.0008542702161857818,-0.005559379915560658,-0.00928057033134344,-0.0033123591945081188,-0.014568511864261335,0.005455793900630557,0.001869644402714421,-0.0031388568857408927,-0.007022908054892696
2023-05-04,-0.009962723542996876,-0.002559726337955759,0.05934092576157468,0.003371045538128392,0.00022087084696531534,-0.004969957850672557,0.002410556800225727,-0.0068538760372032215,-0.0003484979433188151,-0.014918925175182451,0.0033123591945081188,-0.00866997347065368,-0.004512953805761555,0.003666741266012963,0.009507156394167104,-0.007244913455062729
2023-05-05,0.04585914245854994,0.017362295615691803,0.036614980277536624,0.015835527254170145,0.020975186175532734,0.03218914559674957,0.015133662255038427,0.008370544586372652,0.018988956076440466,-0.0031738916311994103,0.017011683580120618,0.039762013565411536,0.010312275416160865,0.05350549046047259,0.01757110052573374,0.018306166381879763
2023-05-08,-0.00040340992777920803,0.003771294632481492,0.05626759557979266,0.0016076240119398122,0.0014043890964492434,-0.0016834990151979312,0.0007903111573468458,0.020625074392646603,0.0013671400560339997,0.002102720840648331,-0.006458918552174175,0.016289114874539656,0.00018644221606756162,0.010121459955025891,0.006686197936831562,0.00045202648488285035
2023-05-09,-0.010021114870470527,-0.007978254120351469,0.00021038025566166851,0.007437086747608568,-0.00032390844086904735,-0.016913335149651765,-0.0015809438328462377,-0.0039047199731525595,-0.006166606485472403,0.0004285665423040541,-0.00536009736963905,-0.020096905468512727,-0.007675807789776279,-0.015486902413259784,-0.005627310160988941,-0.004589938949060013
2023-05-10,0.010366752164702397,0.010901593049404745,0.020408862713570564,0.032935033500926636,0.010420690852391612,0.012467992132599193,0.011406216047311624,0.040169682850008215,0.007190556394587766,-0.0012433690896269667,0.017148677195352846,0.010930153288756017,0.000751523329835635,-0.0036127886345127536,-0.0018827981066165123,0.004473942241913775
2023-05-11,0.0010942641645650397,-0.0004170741589537563,0.0008242513661285145,0.017898556144585243,0.0007478200782942146,0.0022331729571485326,-0.0035261469132570333,0.04222768309906311,-0.0058169093583648745,0.011559679148844815,-0.007069239369228875,-0.010685191152284279,-0.005460930692373189,0.020786425091438687,-0.017466109915755368,-0.001698064889705364
2023-05-12,-0.0054323708344306,-0.008799546182244544,-0.019131341784793143,-0.017263494264582846,-0.012248991586266023,0.005529044226098456,-0.004720601254638801,0.008031569103359004,-0.006541561872375645,-0.008432678019310913,-0.003682880406385536,-0.008363033047738444,-0.0032150398040320383,-0.024114596337054373,0.0,-0.001584561589439204
2023-05-15,-0.0029015453798759694,0.016694916747607813,0.022216208516621094,0.00848912183659678,0.009040056769205496,0.01361194090008766,0.01448440301902787,-0.008546318185100432,0.0198364584659263,0.021368848054817313,0.001584548088238158,0.021399557233398703,0.01092694199435229,-0.009750860107846648,0.026378019399750485,0.002953797680316228
2023-05-16,0.0,0.002480283675755146,0.04103554149623889,0.019591050376757124,-0.0021449702864089204,0.00256002794144905,-0.0031140386883614646,0.025422972738396332,-0.00785327016620041,-0.0001675803614267224,0.007340748614226733,0.008940038946186668,-0.006956832623044473,0.001021408828827397,0.002565106491953628,-0.006398107681917509
2023-05-17,0.003596804698529965,0.016380420795515604,0.02212239129997151,0.018349125212473893,0.0258598813061357,0.024683626898467814,0.009699477084137875,0.01106726419111137,0.016619342182068397,0.015250439036328167,0.009407051829637858,0.03249937253554114,0.014981458874749443,0.04313493317739159,0.05658891246976072,0.011820688622071529
2023-05-18,0.013573463054866508,0.018511553375353262,0.039498712553981186,0.022684486585829333,0.016189618327071553,0.030600400248612658,0.020256782220144043,0.0163338902777026,0.012012143187218882,0.017820312813963568,0.014292263441518571,0.048509393016807234,0.013844229159689192,0.0172776858434478,0.01928902871699112,0.009400723063727412
2023-05-19,0.0006283349107452096,0.00159367533566801,-0.01974333707271736,-0.01621197208021119,-0.005781531230044656,0.006396556126242459,0.005659240936699117,-0.0005701063434306874,0.0009945449632469128,-0.004913834038418052,-0.0005651371929031868,-0.013155091675034924,0.004207495318709231,0.01820625596243186,-0.000755758984466226,-0.0014469138806756376
2023-05-22,-0.005496106798798195,0.007535201050064888,0.02039169253214812,-0.010723944788674444,0.025152118775963572,-0.005703334759553869,0.009734316046128288,0.018482621249605202,0.013166753520378993,0.010851351036144763,0.008881543121356472,-0.002818854453397357,0.009086028017344816,0.047324598887595215,-0.009332867295647418,0.0001550226798023857
2023-05-23,-0.015270760161971708,-0.016331782606281653,0.0011105196871161738,-0.00017395019575072723,-0.015056269857247173,0.011913421398586088,-0.023370820136940473,-0.020113092745199346,-0.014824942051030021,-0.006383181850707409,-0.018603741210906577,-0.015776787326330588,-0.01936128266813908,-0.016549549453013235,-0.014053735664351308,-0.011285468768283735
2023-05-24,0.001630789311737324,-0.00604223192985609,0.0013863295062650494,0.015189747065965875,-0.017161550522516666,-0.010205100514414589,-0.003055827523117838,-0.013636939983143748,-0.010677284338121762,0.009960817497091767,-0.004482650661024046,-0.00489999667239438,-0.012247388047280428,-0.015569850375932504,-0.0034337366175360984,-0.0073455126783059654
2023-05-25,0.0066699147476398934,0.021978785575070603,0.10577607523280186,-0.01510276818575651,-0.009429106199997594,0.06999822945479561,0.02977420713068568,0.02111548079189962,0.008351344489736956,0.013867468644239267,0.03773671591136729,0.2180879832703484,0.015193964440351593,0.008547333224801612,0.11337244473073138,0.008719456079012033
2023-05-26,0.014006208046366986,0.029213349213749407,0.05401911787540037,0.043475866284753195,0.025359937416528755,0.10899942710948807,0.01693702443102607,0.009109609416401376,0.02399462013362541,0.036333766857548966,0.021160169985371624,0.02511627521114068,0.015871870643445085,0.04608376548838056,0.022140372412565057,0.01296468093164016
2023-05-30,0.01060320598117137,0.008029167349557387,-0.013951888367289556,0.012822304345734281,0.017901154510069794,-0.011620930942928709,0.01413843740994114,-0.0075722114061553825,0.008408847566524713,0.0018300738893124446,-0.00505945491384896,0.02947452632614489,0.0036134198048429766,0.04053000876950019,-0.011988891730199569,1.6603130665870935e-05
2023-05-31,-0.0002820790646893556,-0.004962907291058194,-0.058008685041150976,-0.00891685074708537,-0.0014122810127803476,0.0057345214289892255,-0.018162443946850182,-0.006489696068530115,-0.009383617033406733,0.008345404152596991,-0.008550825322420685,-0.058442400867370736,-0.017097573722261394,0.01367613228017639,-0.03380694780801452,-0.006127358186214238
2023-06-01,0.015895448531804135,0.01406076370099063,0.010602608029423699,0.017999210602822835,0.016817216597760698,-0.022542799243095324,0.019601285618905173,0.006893996338341424,0.024089738272525807,0.029369260465186287,0.012678526441249893,0.04990463412167401,0.01456953067000466,0.01745097936742468,0.0025323614684005236,0.00980621508585422
2023-06-02,0.004764110353335127,0.009015902749810234,-0.013567819458404351,0.011983006127262996,0.027028693593304176,0.027530676236329654,0.014275754113224792,0.007649269777603607,0.011987582665796914,0.0,0.008443458774148205,-0.011201474502016584,0.018628536153623365,0.030608082827556338,0.0010114553709881235,0.014429812390106989
2023-06-05,-0.007599914920899842,-0.002246420384258929,0.0005937461012672784,0.008415221280893448,0.005203836674790185,-0.012017717847918163,0.007765719467720977,0.010691059698442196,-0.004084845059634912,-0.004484960674425942,0.0016088904242206326,-0.003974455182504055,0.002835355224882541,0.016868648629118077,-0.009036195667148306,-0.002005591490657821
2023-06-06,-0.0020625117318626707,0.006724035751611179,0.05204348255785973,0.010400614095251726,0.020906401102778638,-0.015449596727990844,0.00840336676425979,0.010263762266526477,0.015930366728196255,-0.000995356049850571,-0.00675020595690512,-0.01328666423012903,0.008633667225666386,0.016859949919710182,0.017891041352690706,0.0023511302338512508
2023-06-07,-0.00778651985362,-0.016138496100329025,-0.05289178998245969,-0.04342190490377362,-0.002808931321433228,0.0033236050806140227,-0.023995584396698355,-0.03851397858444372,-0.012113672529989294,-0.028128886114744844,-0.031354426587557604,-0.030872690919504286,-0.006335845976365384,0.01462307267215568,0.004697414128277622,-0.003819293926420997
2023-06-08,0.015346698536680137,0.013155624123380338,0.02696078532973889,0.02460606952762845,0.00958200507259832,0.014491384551990727,0.00747202759047827,-0.00294312076568648,0.004079800725420579,0.0037108736315207835,0.005796852447838674,0.027244014309350195,0.003524899183907415,0.044802099330860656,-0.0034958723786910895,0.006169571607523849
2023-06-09,0.002157499429083387,0.00818156585132579,0.031469809162270934,-0.006621468748440051,0.0005607772816524914,0.0005221758730673542,0.004597736390025808,0.0007366083606266116,0.0025022743517570945,0.0013975962255257102,0.004692769415530762,0.006728637567239737,0.0021089505055442714,0.03981660778824825,0.02821526143773667,0.0011474010230507758
2023-06-12,0.015517690672246509,0.019076176037950976,0.03361069011294582,0.025121316164936403,0.019249177337157253,0.06115215281966968,0.016448313588512953,0.011469564596030324,0.015191701334478669,0.022762274702151863,0.015365355700797778,0.018198003232628324,0.014985441661150567,0.021974491562612997,0.04060409484610439,0.009277974981754866
2023-06-13,-0.0026149132791903895,0.012996423127177081,-0.03673756693943009,0.0007108476079604742,0.020682874648992655,-0.004969178702933341,0.01686492944807627,0.0015355341778757747,0.01980280042213245,0.000995499726338167,0.007325774477539682,0.03826376114555341,0.014593760411791834,0.034927016341885775,-0.0024315651248718595,0.006908570725908447
2023-06-14,0.0034852574087009813,0.006435551907353343,0.022235515035156084,-0.0018966774409427956,0.00017958768852111007,0.04036699552357792,0.004087308609084683,-0.0012929997967860984,0.00030153991573156347,0.007454147051628723,0.00908247998268319,0.047021945458937786,0.0032332647927821867,-0.007449046704933515,0.005695545340080876,0.000819089980126364
2023-06-15,0.011136343063956389,0.01555902165471057,-0.024566994319685342,0.005443175548084156,0.00626397527586775,-0.0031080004018511076,0.010145483962789914,0.011416853984546727,0.011096158015253543,0.030551009233648507,0.03139853523712777,-0.008032644950337176,0.008627315788265477,-0.0034719442089690133,-0.016800653243617347,0.012104580493589978
2023-06-16,-0.005876975641539772,-0.006689027396264979,-0.03405695907221595,-0.012826801009232724,-0.007881083731358984,-0.017493671331435756,-0.004383779093268814,-0.012549454177312569,-0.0056826679933998925,-0.0029494041970181684,-0.01671471544642955,0.0009137808029908712,-0.004388970502977152,0.017969713751816663,-0.005816415887586857,-0.0036783764677519315
2023-06-20,0.00048631576815072464,-0.00744558471768908,-0.009623115268664328,0.002308282311187959,0.0023349999911861374,-9.218535968180674e-05,-0.010531738611261332,-0.003487077264633598,-0.007828937437197592,0.011780877740341644,-0.01258137180391028,0.025805048903378758,-0.014999399722527507,0.05201270640767319,-0.005657946500334354,-0.004746353835235695
2023-06-21,-0.00569133279354439,-0.017591513559512162,-0.05905454969544266,-0.007581513078945612,-0.012274527510051314,-0.0184331432465612,-0.011680005746160571,-0.02093229303819033,-0.01461662166122224,-0.009505890728813249,-0.013370981489461364,-0.01757058038197279,-0.004475022123599182,-0.05616662426467656,-0.02276160313248976,-0.005259086366924848
2023-06-22,0.016390367616930135,0.0046974311879570685,-0.012656725462953489,0.04173475821321837,-0.010406295257964882,-0.00618935941769827,-0.008327621767693305,0.021338527364861193,-0.001842088765979355,0.011438288709624267,0.018269471083014466,-0.0004647060955114135,-0.0013810347646714405,0.019654473293680752,0.014553151338372317,0.003703930387334964
2023-06-23,-0.0017128533643777644,-0.01123807703347568,-0.006252521976913172,-0.006320292959407503,-0.02114328025174439,-0.024367574429880356,-0.0268376966812216,-0.006599127854150844,-0.01892415818155424,0.013424079496084929,-0.013902039790592902,-0.01914770325008286,-0.02235900322760731,-0.03073851253541715,-0.01190015731371652,-0.007688288056503012
2023-06-26,-0.007581532168851268,-0.008420418068861402,-0.022987403802656736,-0.01558513561942565,-0.007903657510925477,-0.0006325813673706548,-0.006463218684928496,-0.03324223512659508,-0.005023652398569389,-0.03618167942050032,-0.019349074462023275,-0.03807766656003553,-0.0038937856352472267,-0.06251408245574464,-0.017820517654484114,-0.0044969343631322545
2023-06-27,0.014946701627846615,0.016770385830641832,0.026435658134013273,0.014424567940817923,0.02665830887535181,0.03206192874195679,0.015016326588522144,-8.44576967580224e-05,0.020561514428075967,0.030345989009752827,0.018005060210379398,0.030156918831006685,0.01408719867851893,0.03729619858071853,0.019487277596391017,0.011390733524182295
2023-06-28,0.006307814188604155,0.0007227577759434389,-0.001994933769505103,-0.0010843421189461466,0.019853127044532126,-0.0005423168635809716,0.008128664113485673,0.015513208414412283,0.0036934879156582667,-0.006150174459260249,0.0038185020569230232,-0.01829105017599053,0.005927522373597505,0.023813875097039805,-0.011428722419867476,-0.000354139388390351
2023-06-29,0.001794843966148818,-0.0021722697819943626,0.009665399430258681,-0.008873661272556177,0.009244770512290224,0.017106592784037034,-0.0020121419362548743,-0.009027135717709633,0.002454729090247021,-0.01326732411227649,-0.002384981933226449,-0.007200642999266371,0.004509237346407069,0.004905252914132241,-0.002778326541648113,0.004463568114490002
2023-06-30,0.022839983932032126,0.013321456110098051,0.023718684899001197,0.01905113813636028,0.007033199792277678,0.005618375188513269,0.015428154357582269,0.005025103871569847,0.012486932342593349,0.019173684444418804,0.016252900960003203,0.03561315573946455,0.013236101033801795,0.016446493545468677,0.002778326541648113,0.0121943502618862
2023-07-03,-0.007815302551395398,0.002857280503971271,0.01662856410176161,-0.0010745214685305982,0.009711372073821778,0.010333315842207647,0.004513162852787467,0.0016695241913291525,0.009038794667948213,-0.0033509446487727246,-0.007516379397634054,0.002620602520306825,0.000341469576460085,0.06668035183063026,0.02185624333004821,0.0011699930926720725
2023-07-05,-0.005888779074018302,-0.0010706090862275808,-0.016277530252588157,0.001227963764141471,-0.0001757019846806429,-0.01677526875233326,-0.011846784182454773,0.015311748501533273,-0.013893263576296722,0.028775807086167227,0.0004733546206328043,-0.002265938694089975,-0.018434577626180726,0.009461225032651122,-0.021163002563265643,-0.0019702580976126427
2023-07-06,0.002505762944008616,-0.016559049110481006,-0.004133089387770461,-0.015614479950363247,-0.025633344269391678,-0.01621214848097896,-0.020539024652536764,-0.013561857903242824,-0.015941571204820093,-0.008118028334602734,0.009184318997403906,-0.005069885206054892,-0.01541986813612617,-0.02125228365266274,-0.015768614810627746,-0.007954061175894367
2023-07-07,-0.005908793717358307,0.0036231221599716257,-0.002735542724202844,0.011001878790425579,0.005574074929779016,-0.0014751343448535792,0.009259223431031582,-0.005258949320475104,0.009840361593933533,-0.005012486337031774,-0.011938331280863856,0.009455555737862387,0.007213917470271447,-0.007659314226954095,0.008214836755765731,-0.002869212795733489
2023-07-10,-0.01091520198810958,0.007207374329361915,0.00361635377239633,-0.020630536429564472,0.014242705350882012,0.03593372278931284,0.012680779948981868,-0.02568707850625973,0.013072026829954453,0.012213001077283181,-0.016112860667321982,-0.0076285169655432306,0.01651776725585208,-0.017719776626485384,-0.0046000064658224815,0.0024021386106269915
2023-07-11,-0.002813841221174229,0.008936606910015854,-0.0200985166543024,0.012895349273541079,0.006519253771271494,0.004909614126609618,0.011138191117168628,0.005907858321268833,0.016474708429490725,0.014146248261192262,0.001926885604841111,0.005320032862992097,0.006360101491990733,0.0006674942605870982,0.014823909127777313,0.0067195839982545635
2023-07-12,0.008945276686315395,0.01798672465290929,0.028864351044748382,0.015563949723523152,0.009786890071626253,0.008916439278576327,0.01238414608381122,0.015165233992497917,0.023489256018170757,0.03637473591565765,0.014126689361263267,0.034693766060585496,0.012092511717491483,0.008121354742897324,0.025737446036531608,0.007383905235389676
2023-07-13,0.004049265401874891,0.020069871159287267,0.011626997255569371,0.02640666389805002,0.018096129209858702,0.0004605400257720049,0.020975110671098474,0.0460919207194177,0.01982526838828269,0.01307137642005074,0.01606241063623859,0.04618142413717319,0.013118167716499762,0.02149604977554187,0.015945250391393273,0.008434482989626346
2023-07-14,0.0007868523782983416,-0.006185584698990887,0.00017255475250443908,0.00282541365786404,-0.014277321958791056,-0.0020010723451298063,-0.015519951728731662,0.007041138781730183,-0.014904236425254958,-0.014591736747675554,0.007501003489045921,-0.011110600647386892,-0.013118167716499762,0.012444771516691766,-0.004081393077220774,-0.0010249321969073577
2023-07-17,0.017157605594107395,0.010288087928646217,0.020319978854219656,-0.008350743114512227,0.021594640571420243,0.024204292374169434,0.012502293690309418,-0.0061582264555202215,0.008339315163266914,0.0056496594525246024,0.0014185186557105212,0.021582372721645093,0.006412465671455259,0.03148434056863536,-0.0033344615607138195,0.0038479695744211284
2023-07-18,-0.0013411485562198067,0.006122531397143582,-0.0033015851336539725,-0.0054806678666219355,0.007264164173469645,-0.0076305379171230925,0.011684346865658224,-0.007165602245705394,0.0,0.004593215962520603,0.03902821272429602,0.02199014300155877,0.010041861541627561,0.010141906463636552,-0.01577396383381746,0.007092066941428499
2023-07-19,0.007046928401264196,0.0,-0.01280099401961543,0.018867771437651726,-0.004555055695384169,-0.0022826989573356826,-0.00632595075738962,-0.014077394737324056,0.0054263536407472834,0.012610403766394995,-0.012343354649975602,-0.008818775892790232,-0.0008329810320324427,-0.007115960751103323,-0.0008731270781163758,0.002355134827233485
2023-07-20,-0.010148774817124284,-0.02785119793289459,-0.0545397223430788,-0.040711137905085515,-0.030211674935894273,-0.014561337747109881,-0.02742683634442411,-0.023464038941219734,-0.028602464234189995,-0.04362647169252476,-0.023393017696736074,-0.033632755945728565,-0.023780507281720098,-0.10244266406360136,-0.0517734842217914,-0.006779827396258042
2023-07-21,-0.006180696963365762,-0.00209424090375121,0.006329107545943735,0.0003076879936561028,-0.005066856519055918,0.009422732877983009,-0.006543825598701591,0.00685552362493258,0.004386772354291857,-0.027683625693605052,-0.008977125261883323,-0.026964038740932672,-0.0003414768017124814,-0.011015199637560258,-0.006252851159651129,0.0003240420146131129
2023-07-24,0.004211240800304772,0.002791414378211954,-0.0030691154406854437,-0.009273613091557387,0.008546344335287337,0.005382647092521786,-0.007631015315450185,0.01250275043720972,-0.002629686322706437,-0.009046419521965277,0.00389021138970147,0.006815210214784262,-0.0013667464385598294,0.03417588510139691,0.010230276284993067,0.004026038496874662
2023-07-25,0.004503452802305574,0.0076362053162490895,0.021377312280127292,0.002558849307687794,-0.0048747065783461,0.01802667650259071,0.011768936952655462,0.005579766002727027,-0.0008781010781317988,0.009759807180134139,0.016866198029493518,0.023635803423695645,0.004435325406366708,-0.014148526638195769,0.020849938790221678,0.0028107195758391157
2023-07-26,0.004534667666531433,-0.0006918019432307076,-0.026089638894716494,-0.007618281489535583,-0.0022713571582331227,-0.027499248814501165,0.006516891564975591,0.05616226402600155,-0.004107993619146377,0.013827316467661,-0.038364239233130704,-0.004981955486285106,0.003737728423543807,-0.0035118615751388305,-0.00911236998954923,-0.00015545097867608604
2023-07-27,-0.006602857376718063,-0.0017316679166512472,0.009132503093676192,0.0007800788687015725,-0.016400975900511483,0.0004925483887046056,-0.009618792563305334,0.001005222441683884,-0.011235928988835298,0.04306891113602607,-0.02109291975003469,0.009808404558155015,-0.008686155975364152,-0.03322998965193502,-0.0006037705777650615,-0.0064453930551966465
2023-07-28,0.013417629756815153,0.022619254909849396,0.016603082728750884,0.03041013425296679,0.023373316039641878,0.006981435700279981,0.0034459561575470588,0.024277862251206983,0.022928600323472104,0.04322766877715534,0.022867793405366044,0.018349072136431666,0.008177166308842132,0.04110507058974999,0.015084332470904904,0.009829375810433305
2023-07-31,0.003160937215369586,0.0040581713175771306,0.012667326643748034,0.011057211194102301,0.022160159788107592,-0.0012677132632044064,0.002405011618523467,0.0010553868209832729,0.006661787489156357,-0.021364660458962348,-0.007266969495083764,-0.0004493536757674832,0.00304934520766853,0.0037087357528324816,-0.01709935262761686,0.0014676354365690258
2023-08-01,-0.004285085728278126,-0.007452606604128942,0.02758793020556638,-0.01499813523677851,-0.008359712258219076,0.023480022018432578,-0.014169876195672337,-0.008854651226148036,-0.007533905370221028,0.012817658994695336,0.0012495543220314431,-0.004762126854369164,-0.021370091369683486,-0.024069223808832696,-0.007593275575168867,-0.0026686453076827377
2023-08-02,-0.015611171139713775,-0.027228969457876673,-0.07273528932067119,-0.026781097330387027,-0.02885149503473805,-0.030571182259724772,-0.03614858649514696,-0.02439226490328572,-0.03643232934874918,-0.026374352734999995,-0.026634429654944114,-0.049317978720324174,-0.02183689868546157,-0.027021352113566266,-0.027822389215856447,-0.01393620063833545
2023-08-03,-0.007348645892697903,-0.004552624093095314,0.03416065239630406,0.00544491793249513,-0.00690083945073372,-0.008237427239810913,-0.0054278931707090194,0.0005449167120881171,-0.004232293072044424,-0.0035694996668560464,-0.0025683526448938565,0.005541369950243347,-0.006911881906919604,0.02029560201226044,-0.007551884500638373,-0.0025512254502917386
